"Case_Type","Cases","Difference","Date","Province_State","Admin2","Lat","Long"
"Deaths",0,0,2020-03-29,"Colorado","Alamosa",37.57250606,-105.7885451
"Deaths",0,0,2020-03-30,"Colorado","Alamosa",37.57250606,-105.7885451
"Deaths",0,0,2020-03-31,"Colorado","Alamosa",37.57250606,-105.7885451
"Deaths",0,0,2020-04-01,"Colorado","Alamosa",37.57250606,-105.7885451
"Deaths",0,0,2020-04-02,"Colorado","Alamosa",37.57250606,-105.7885451
"Deaths",0,0,2020-04-03,"Colorado","Alamosa",37.57250606,-105.7885451
"Deaths",0,0,2020-04-04,"Colorado","Alamosa",37.57250606,-105.7885451
"Deaths",0,0,2020-04-05,"Colorado","Alamosa",37.57250606,-105.7885451
"Deaths",0,0,2020-04-06,"Colorado","Alamosa",37.57250606,-105.7885451
"Deaths",0,0,2020-04-07,"Colorado","Alamosa",37.57250606,-105.7885451
"Deaths",0,0,2020-04-08,"Colorado","Alamosa",37.57250606,-105.7885451
"Deaths",0,0,2020-04-09,"Colorado","Alamosa",37.57250606,-105.7885451
"Deaths",0,0,2020-04-10,"Colorado","Alamosa",37.57250606,-105.7885451
"Deaths",0,0,2020-01-22,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-01-23,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-01-24,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-01-25,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-01-26,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-01-27,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-01-28,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-01-29,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-01-30,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-01-31,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-01,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-02,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-03,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-04,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-05,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-06,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-07,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-08,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-09,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-10,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-11,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-12,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-13,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-14,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-15,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-16,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-17,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-18,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-19,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-20,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-21,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-22,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-23,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-24,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-25,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-26,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-27,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-28,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-02-29,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-01,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-02,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-03,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-04,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-05,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-06,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-07,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-08,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-09,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-10,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-11,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-12,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-13,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-14,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-15,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-16,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-17,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-18,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-19,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-20,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-21,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-22,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-23,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-24,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-25,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-26,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-03-27,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",1,1,2020-03-28,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",3,2,2020-03-29,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",3,0,2020-03-30,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",6,3,2020-03-31,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",6,0,2020-04-01,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",7,1,2020-04-02,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",10,3,2020-04-03,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",10,0,2020-04-04,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",13,3,2020-04-05,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",15,2,2020-04-06,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",15,0,2020-04-07,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",19,4,2020-04-08,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",19,0,2020-04-09,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",19,0,2020-04-10,"Colorado","Arapahoe",39.64977461,-104.3353617
"Deaths",0,0,2020-01-22,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-01-23,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-01-24,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-01-25,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-01-26,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-01-27,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-01-28,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-01-29,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-01-30,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-01-31,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-01,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-02,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-03,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-04,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-05,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-06,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-07,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-08,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-09,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-10,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-11,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-12,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-13,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-14,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-15,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-16,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-17,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-18,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-19,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-20,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-21,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-22,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-23,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-24,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-25,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-26,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-27,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-28,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-02-29,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-01,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-02,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-03,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-04,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-05,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-06,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-07,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-08,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-09,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-10,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-11,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-12,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-13,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-14,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-15,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-16,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-17,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-18,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-19,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-20,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-21,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-22,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-23,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-24,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-25,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-26,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-27,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-28,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-29,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-30,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-03-31,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-04-01,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-04-02,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-04-03,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-04-04,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-04-05,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-04-06,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-04-07,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-04-08,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-04-09,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-04-10,"Colorado","Archuleta",37.19474156,-107.0476867
"Deaths",0,0,2020-01-22,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-01-23,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-01-24,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-01-25,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-01-26,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-01-27,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-01-28,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-01-29,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-01-30,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-01-31,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-01,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-02,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-03,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-04,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-05,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-06,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-07,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-08,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-09,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-10,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-11,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-12,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-13,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-14,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-15,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-16,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-17,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-18,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-19,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-20,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-21,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-22,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-23,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-24,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-25,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-26,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-27,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-28,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-02-29,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-01,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-02,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-03,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-04,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-05,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-06,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-07,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-08,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-09,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-10,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-11,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-12,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-13,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-14,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-15,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-16,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-17,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-18,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-19,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-20,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-21,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-22,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-23,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-24,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-25,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-26,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-27,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-28,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-29,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-30,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-03-31,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-04-01,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-04-02,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-04-03,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-04-04,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-04-05,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-04-06,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-04-07,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-04-08,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-04-09,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-04-10,"Colorado","Baca",37.31940883,-102.5603223
"Deaths",0,0,2020-01-22,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-01-23,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-01-24,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-01-25,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-01-26,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-01-27,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-01-28,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-01-29,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-01-30,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-01-31,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-01,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-02,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-03,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-04,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-05,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-06,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-07,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-08,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-09,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-10,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-11,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-12,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-13,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-14,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-15,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-16,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-17,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-18,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-19,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-20,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-21,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-22,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-23,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-24,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-25,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-26,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-27,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-28,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-02-29,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-01,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-02,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-03,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-04,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-05,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-06,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-07,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-08,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-09,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-10,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-11,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-12,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-13,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-14,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-15,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-16,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-17,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-18,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-19,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-20,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-21,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-22,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-23,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-24,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-25,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-26,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-27,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-28,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-29,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-30,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-03-31,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-04-01,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-04-02,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-04-03,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-04-04,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-04-05,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-04-06,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-04-07,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-04-08,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-04-09,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-04-10,"Colorado","Bent",37.95474293,-103.0720195
"Deaths",0,0,2020-01-22,"Colorado","Boulder",40.09313619,-105.3546767
"Deaths",0,0,2020-01-23,"Colorado","Boulder",40.09313619,-105.3546767
"Deaths",0,0,2020-01-24,"Colorado","Boulder",40.09313619,-105.3546767
"Deaths",0,0,2020-01-25,"Colorado","Boulder",40.09313619,-105.3546767
"Deaths",0,0,2020-01-26,"Colorado","Boulder",40.09313619,-105.3546767
